store_id,store_name,city,district,state,opening_date,store_type,area_sqft,manager_id,latitude,longitude
ST00378,Dmart Akola - Express 378,Akola,Akola,Maharashtra,2023-07-08,Express,4159,MGR0345,20.666768,77.069259
ST00379,Dmart Kolhapur - Express 379,Kolhapur,Kolhapur,Maharashtra,2008-11-02,Express,3826,MGR0397,16.692226,74.293527
ST00380,Dmart Akola - Mini-mart 380,Akola,Akola,Maharashtra,2008-05-12,Mini-mart,14199,MGR0226,20.637151,76.964324
ST00381,Dmart Kolhapur - Mini-mart 381,Kolhapur,Kolhapur,Maharashtra,2015-03-05,Mini-mart,14212,MGR0197,16.753931,74.306526
ST00382,Dmart Satara - Mini-mart 382,Satara,Satara,Maharashtra,2010-08-16,Mini-mart,9504,MGR0179,17.664283,74.013801
ST00383,Dmart Amravati - Mini-mart 383,Amravati,Amravati,Maharashtra,2019-10-19,Mini-mart,7093,MGR0298,20.912021,77.827692
ST00384,Dmart Panvel - Hypermarket 384,Panvel,Raigad,Maharashtra,2017-04-22,Hypermarket,54877,MGR0295,18.947606,73.144925
ST00385,Dmart Nagpur - Mini-mart 385,Nagpur,Nagpur,Maharashtra,2012-05-02,Mini-mart,7493,MGR0350,21.223711,79.148176
ST00386,Dmart Nagpur - Express 386,Nagpur,Nagpur,Maharashtra,2022-05-26,Express,1612,MGR0348,21.176,79.093438
ST00387,Dmart Mumbai - Express 387,Mumbai,Mumbai City,Maharashtra,2005-06-14,Express,3983,MGR0357,19.032792,72.824963
ST00388,Dmart Chandrapur - Express 388,Chandrapur,Chandrapur,Maharashtra,2010-03-23,Express,2365,MGR0056,20.01919,79.252324
ST00389,Dmart Kolhapur - Express 389,Kolhapur,Kolhapur,Maharashtra,2013-07-14,Express,1542,MGR0205,16.754192,74.220145
ST00390,Dmart Wardha - Hypermarket 390,Wardha,Wardha,Maharashtra,2021-10-09,Hypermarket,39361,MGR0055,20.728253,78.665065
ST00391,Dmart Jalna - Mini-mart 391,Jalna,Jalna,Maharashtra,2005-05-15,Mini-mart,7780,MGR0109,19.834606,75.835444
ST00392,Dmart Thane - Express 392,Thane,Thane,Maharashtra,2023-02-09,Express,3513,MGR0337,19.166296,73.02047
ST00393,Dmart Buldhana - Express 393,Buldhana,Buldhana,Maharashtra,2019-03-21,Express,2221,MGR0199,20.45447,76.136948
ST00394,Dmart Thane - Express 394,Thane,Thane,Maharashtra,2015-11-11,Express,1782,MGR0319,19.277449,73.009849
ST00395,Dmart Jalgaon - Mini-mart 395,Jalgaon,Jalgaon,Maharashtra,2019-12-17,Mini-mart,9931,MGR0041,20.978222,75.494193
ST00396,Dmart Panvel - Mini-mart 396,Panvel,Raigad,Maharashtra,2006-11-23,Mini-mart,6797,MGR0396,18.935285,73.165422
ST00397,Dmart Aurangabad (Chh. Sambhajinagar) - Hypermarket 397,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2016-05-18,Hypermarket,56059,MGR0259,19.878448,75.304859
ST00398,Dmart Jalgaon - Hypermarket 398,Jalgaon,Jalgaon,Maharashtra,2006-08-06,Hypermarket,29732,MGR0141,20.962361,75.593302
ST00399,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 399,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2013-05-15,Mini-mart,11205,MGR0334,19.808222,75.381673
ST00400,Dmart Aurangabad (Chh. Sambhajinagar) - Express 400,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2015-08-23,Express,3528,MGR0141,19.904918,75.386563
ST00401,Dmart Kolhapur - Mini-mart 401,Kolhapur,Kolhapur,Maharashtra,2013-08-17,Mini-mart,11478,MGR0048,16.664162,74.215905
ST00402,Dmart Panvel - Hypermarket 402,Panvel,Raigad,Maharashtra,2005-01-06,Hypermarket,50586,MGR0349,19.020361,73.043891
ST00403,Dmart Dhule - Mini-mart 403,Dhule,Dhule,Maharashtra,2019-08-07,Mini-mart,10692,MGR0174,20.97193,74.740949
ST00404,Dmart Wardha - Hypermarket 404,Wardha,Wardha,Maharashtra,2023-12-26,Hypermarket,48770,MGR0295,20.739734,78.557399
ST00405,Dmart Nanded - Express 405,Nanded,Nanded,Maharashtra,2021-06-15,Express,2276,MGR0185,19.190526,77.350415
ST00406,Dmart Sangli - Mini-mart 406,Sangli,Sangli,Maharashtra,2014-05-17,Mini-mart,10448,MGR0019,16.898311,74.57078
ST00407,Dmart Chandrapur - Hypermarket 407,Chandrapur,Chandrapur,Maharashtra,2012-08-24,Hypermarket,40338,MGR0093,19.891773,79.338901
ST00408,Dmart Osmanabad - Mini-mart 408,Osmanabad,Osmanabad,Maharashtra,2010-10-12,Mini-mart,8495,MGR0129,18.227286,76.112227
ST00409,Dmart Dhule - Mini-mart 409,Dhule,Dhule,Maharashtra,2005-06-27,Mini-mart,7798,MGR0166,20.908245,74.745736
ST00410,Dmart Jalgaon - Mini-mart 410,Jalgaon,Jalgaon,Maharashtra,2021-05-18,Mini-mart,13514,MGR0223,21.076614,75.488396
ST00411,Dmart Parbhani - Mini-mart 411,Parbhani,Parbhani,Maharashtra,2013-03-25,Mini-mart,6151,MGR0048,19.225087,76.723931
ST00412,Dmart Pimpri-Chinchwad - Mini-mart 412,Pimpri-Chinchwad,Pune,Maharashtra,2007-02-06,Mini-mart,10833,MGR0038,18.637748,73.772352
ST00413,Dmart Ahmednagar - Hypermarket 413,Ahmednagar,Ahmednagar,Maharashtra,2014-12-11,Hypermarket,44193,MGR0044,19.035497,74.693047
ST00414,Dmart Jalna - Mini-mart 414,Jalna,Jalna,Maharashtra,2015-12-20,Mini-mart,11809,MGR0036,19.91692,75.839042
ST00415,Dmart Buldhana - Mini-mart 415,Buldhana,Buldhana,Maharashtra,2013-12-09,Mini-mart,7119,MGR0060,20.608731,76.16156
ST00416,Dmart Wardha - Express 416,Wardha,Wardha,Maharashtra,2012-12-11,Express,1701,MGR0227,20.778004,78.546069
ST00417,Dmart Jalgaon - Mini-mart 417,Jalgaon,Jalgaon,Maharashtra,2011-02-23,Mini-mart,7063,MGR0098,21.064403,75.488115
ST00418,Dmart Solapur - Express 418,Solapur,Solapur,Maharashtra,2021-02-04,Express,1526,MGR0269,17.589499,75.920766
ST00419,Dmart Solapur - Mini-mart 419,Solapur,Solapur,Maharashtra,2011-09-14,Mini-mart,10274,MGR0238,17.613122,75.916502
ST00420,Dmart Yavatmal - Mini-mart 420,Yavatmal,Yavatmal,Maharashtra,2019-04-20,Mini-mart,13084,MGR0035,20.34794,78.04219
ST00421,Dmart Pimpri-Chinchwad - Hypermarket 421,Pimpri-Chinchwad,Pune,Maharashtra,2023-03-18,Hypermarket,59531,MGR0114,18.616724,73.771605
ST00422,Dmart Chandrapur - Express 422,Chandrapur,Chandrapur,Maharashtra,2022-02-03,Express,4563,MGR0310,19.905172,79.362241
ST00423,Dmart Beed - Mini-mart 423,Beed,Beed,Maharashtra,2014-01-09,Mini-mart,12196,MGR0099,19.055343,75.807662
ST00424,Dmart Ratnagiri - Hypermarket 424,Ratnagiri,Ratnagiri,Maharashtra,2007-04-26,Hypermarket,58942,MGR0217,16.965673,73.265354
ST00425,Dmart Nagpur - Hypermarket 425,Nagpur,Nagpur,Maharashtra,2008-08-07,Hypermarket,45084,MGR0052,21.214695,79.089116
ST00426,Dmart Akola - Mini-mart 426,Akola,Akola,Maharashtra,2009-09-17,Mini-mart,12120,MGR0350,20.718377,76.972715
ST00427,Dmart Osmanabad - Mini-mart 427,Osmanabad,Osmanabad,Maharashtra,2019-03-14,Mini-mart,7732,MGR0025,18.193822,75.987554
ST00428,Dmart Nashik - Express 428,Nashik,Nashik,Maharashtra,2007-04-25,Express,4376,MGR0220,20.007582,73.785462
ST00429,Dmart Nanded - Hypermarket 429,Nanded,Nanded,Maharashtra,2019-02-17,Hypermarket,47928,MGR0331,19.153355,77.280177
ST00430,Dmart Solapur - Hypermarket 430,Solapur,Solapur,Maharashtra,2017-08-15,Hypermarket,51098,MGR0045,17.592621,75.946534
ST00431,Dmart Solapur - Express 431,Solapur,Solapur,Maharashtra,2013-09-15,Express,4167,MGR0112,17.693331,75.978104
ST00432,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 432,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2012-05-10,Mini-mart,9921,MGR0297,19.872079,75.354617
ST00433,Dmart Nagpur - Hypermarket 433,Nagpur,Nagpur,Maharashtra,2021-11-01,Hypermarket,35995,MGR0241,21.126278,79.134585
ST00434,Dmart Akola - Mini-mart 434,Akola,Akola,Maharashtra,2007-12-04,Mini-mart,9444,MGR0282,20.719046,76.928998
ST00435,Dmart Amravati - Mini-mart 435,Amravati,Amravati,Maharashtra,2009-12-19,Mini-mart,14081,MGR0306,20.928981,77.819522
ST00436,Dmart Nashik - Mini-mart 436,Nashik,Nashik,Maharashtra,2017-12-22,Mini-mart,8831,MGR0100,20.059349,73.725407
ST00437,Dmart Nanded - Express 437,Nanded,Nanded,Maharashtra,2021-06-13,Express,3651,MGR0247,19.082566,77.275491
ST00438,Dmart Jalgaon - Mini-mart 438,Jalgaon,Jalgaon,Maharashtra,2007-03-05,Mini-mart,13221,MGR0353,20.987527,75.553965
ST00439,Dmart Raigad - Hypermarket 439,Raigad,Raigad,Maharashtra,2006-06-09,Hypermarket,39339,MGR0007,18.590042,73.232722
ST00440,Dmart Chandrapur - Express 440,Chandrapur,Chandrapur,Maharashtra,2017-05-01,Express,4673,MGR0244,19.978909,79.258868
ST00441,Dmart Aurangabad (Chh. Sambhajinagar) - Hypermarket 441,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2010-10-23,Hypermarket,32768,MGR0304,19.846804,75.296142
ST00442,Dmart Dhule - Mini-mart 442,Dhule,Dhule,Maharashtra,2012-11-05,Mini-mart,13195,MGR0366,20.960242,74.849233
ST00443,Dmart Pimpri-Chinchwad - Hypermarket 443,Pimpri-Chinchwad,Pune,Maharashtra,2011-05-17,Hypermarket,41292,MGR0103,18.57699,73.872213
ST00444,Dmart Aurangabad (Chh. Sambhajinagar) - Express 444,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2010-08-02,Express,4162,MGR0270,19.849236,75.366728
ST00445,Dmart Dhule - Express 445,Dhule,Dhule,Maharashtra,2017-04-11,Express,2556,MGR0284,20.929232,74.767108
ST00446,Dmart Ahmednagar - Hypermarket 446,Ahmednagar,Ahmednagar,Maharashtra,2020-04-27,Hypermarket,47135,MGR0109,19.041149,74.72278
ST00447,Dmart Beed - Mini-mart 447,Beed,Beed,Maharashtra,2017-03-08,Mini-mart,6562,MGR0217,18.92972,75.790324
ST00448,Dmart Osmanabad - Mini-mart 448,Osmanabad,Osmanabad,Maharashtra,2015-02-19,Mini-mart,8105,MGR0018,18.221419,76.083663
ST00449,Dmart Panvel - Hypermarket 449,Panvel,Raigad,Maharashtra,2005-05-01,Hypermarket,54507,MGR0122,18.937084,73.196863
ST00450,Dmart Navi Mumbai - Express 450,Navi Mumbai,Thane,Maharashtra,2005-09-02,Express,3738,MGR0284,19.09035,72.979107
ST00451,Dmart Kolhapur - Mini-mart 451,Kolhapur,Kolhapur,Maharashtra,2020-02-11,Mini-mart,8707,MGR0075,16.67808,74.174537
ST00452,Dmart Buldhana - Express 452,Buldhana,Buldhana,Maharashtra,2019-12-04,Express,2592,MGR0385,20.472011,76.215288
ST00453,Dmart Navi Mumbai - Mini-mart 453,Navi Mumbai,Thane,Maharashtra,2006-03-15,Mini-mart,8085,MGR0031,19.049661,73.107555
ST00454,Dmart Wardha - Express 454,Wardha,Wardha,Maharashtra,2014-09-10,Express,4946,MGR0017,20.804021,78.580549
ST00455,Dmart Yavatmal - Mini-mart 455,Yavatmal,Yavatmal,Maharashtra,2019-04-23,Mini-mart,11624,MGR0197,20.336604,78.049631
ST00456,Dmart Bhandara - Express 456,Bhandara,Bhandara,Maharashtra,2007-02-16,Express,4524,MGR0116,21.118005,79.576397
ST00457,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 457,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2019-05-07,Mini-mart,7946,MGR0222,19.811256,75.287989
ST00458,Dmart Panvel - Express 458,Panvel,Raigad,Maharashtra,2020-12-21,Express,4729,MGR0260,19.057918,73.104173
ST00459,Dmart Navi Mumbai - Hypermarket 459,Navi Mumbai,Thane,Maharashtra,2023-02-17,Hypermarket,25126,MGR0141,19.065203,73.076204
ST00460,Dmart Bhandara - Hypermarket 460,Bhandara,Bhandara,Maharashtra,2009-05-17,Hypermarket,45657,MGR0006,21.131694,79.624996
ST00461,Dmart Nanded - Express 461,Nanded,Nanded,Maharashtra,2010-09-06,Express,4159,MGR0056,19.187553,77.349348
ST00462,Dmart Dhule - Mini-mart 462,Dhule,Dhule,Maharashtra,2008-06-07,Mini-mart,9114,MGR0045,20.907129,74.710889
ST00463,Dmart Jalgaon - Hypermarket 463,Jalgaon,Jalgaon,Maharashtra,2009-04-07,Hypermarket,30748,MGR0142,20.979233,75.62632
ST00464,Dmart Palghar - Express 464,Palghar,Palghar,Maharashtra,2007-02-24,Express,2549,MGR0222,19.672186,72.813705
ST00465,Dmart Satara - Mini-mart 465,Satara,Satara,Maharashtra,2014-07-12,Mini-mart,7095,MGR0109,17.678736,73.94427
ST00466,Dmart Solapur - Hypermarket 466,Solapur,Solapur,Maharashtra,2010-07-06,Hypermarket,53140,MGR0018,17.592591,75.937779
ST00467,Dmart Amravati - Mini-mart 467,Amravati,Amravati,Maharashtra,2006-03-14,Mini-mart,13561,MGR0076,20.979546,77.851847
ST00468,Dmart Kolhapur - Express 468,Kolhapur,Kolhapur,Maharashtra,2008-08-19,Express,3581,MGR0284,16.737659,74.29447
ST00469,Dmart Nagpur - Mini-mart 469,Nagpur,Nagpur,Maharashtra,2023-02-18,Mini-mart,7278,MGR0266,21.071178,79.052302
ST00470,Dmart Pune - Hypermarket 470,Pune,Pune,Maharashtra,2005-08-04,Hypermarket,28298,MGR0169,18.454828,73.84604
ST00471,Dmart Dhule - Express 471,Dhule,Dhule,Maharashtra,2015-06-07,Express,3526,MGR0195,20.978808,74.815907
ST00472,Dmart Palghar - Mini-mart 472,Palghar,Palghar,Maharashtra,2007-12-13,Mini-mart,7190,MGR0128,19.65785,72.845305
ST00473,Dmart Navi Mumbai - Hypermarket 473,Navi Mumbai,Thane,Maharashtra,2008-01-13,Hypermarket,50154,MGR0240,18.96445,73.099042
ST00474,Dmart Beed - Mini-mart 474,Beed,Beed,Maharashtra,2013-04-14,Mini-mart,13073,MGR0026,19.027094,75.696386
ST00475,Dmart Pune - Mini-mart 475,Pune,Pune,Maharashtra,2023-06-22,Mini-mart,8940,MGR0283,18.568616,73.873389
ST00476,Dmart Nashik - Mini-mart 476,Nashik,Nashik,Maharashtra,2021-07-16,Mini-mart,6832,MGR0089,20.068563,73.753795
ST00477,Dmart Yavatmal - Hypermarket 477,Yavatmal,Yavatmal,Maharashtra,2008-05-10,Hypermarket,25917,MGR0210,20.4501,78.087174
ST00478,Dmart Jalna - Mini-mart 478,Jalna,Jalna,Maharashtra,2012-02-06,Mini-mart,12675,MGR0042,19.841479,75.913902
ST00479,Dmart Nanded - Mini-mart 479,Nanded,Nanded,Maharashtra,2011-05-25,Mini-mart,13942,MGR0014,19.076876,77.247196
ST00480,Dmart Mumbai - Mini-mart 480,Mumbai,Mumbai City,Maharashtra,2015-07-26,Mini-mart,8696,MGR0192,19.104471,72.904414
ST00481,Dmart Buldhana - Mini-mart 481,Buldhana,Buldhana,Maharashtra,2021-08-04,Mini-mart,8475,MGR0126,20.502051,76.211947
ST00482,Dmart Kolhapur - Hypermarket 482,Kolhapur,Kolhapur,Maharashtra,2005-11-15,Hypermarket,47659,MGR0015,16.761826,74.189409
ST00483,Dmart Sangli - Mini-mart 483,Sangli,Sangli,Maharashtra,2017-11-15,Mini-mart,11505,MGR0182,16.925083,74.547379
ST00484,Dmart Pimpri-Chinchwad - Express 484,Pimpri-Chinchwad,Pune,Maharashtra,2014-03-16,Express,3448,MGR0274,18.637636,73.870825
ST00485,Dmart Jalgaon - Mini-mart 485,Jalgaon,Jalgaon,Maharashtra,2012-09-07,Mini-mart,13911,MGR0389,20.932235,75.601071
ST00486,Dmart Buldhana - Hypermarket 486,Buldhana,Buldhana,Maharashtra,2006-09-13,Hypermarket,57442,MGR0259,20.460212,76.234408
ST00487,Dmart Dhule - Express 487,Dhule,Dhule,Maharashtra,2020-10-12,Express,4572,MGR0206,20.864474,74.775856
ST00488,Dmart Osmanabad - Mini-mart 488,Osmanabad,Osmanabad,Maharashtra,2015-07-15,Mini-mart,14978,MGR0022,18.153922,75.999033
ST00489,Dmart Latur - Express 489,Latur,Latur,Maharashtra,2006-11-08,Express,1700,MGR0344,18.383563,76.585841
ST00490,Dmart Pune - Hypermarket 490,Pune,Pune,Maharashtra,2017-02-24,Hypermarket,39091,MGR0351,18.588286,73.908158
ST00491,Dmart Osmanabad - Mini-mart 491,Osmanabad,Osmanabad,Maharashtra,2013-03-21,Mini-mart,14112,MGR0031,18.195911,76.014506
ST00492,Dmart Dhule - Hypermarket 492,Dhule,Dhule,Maharashtra,2010-04-21,Hypermarket,36281,MGR0075,20.830669,74.753198
ST00493,Dmart Pune - Mini-mart 493,Pune,Pune,Maharashtra,2018-10-08,Mini-mart,6186,MGR0131,18.571863,73.887401
ST00494,Dmart Nanded - Hypermarket 494,Nanded,Nanded,Maharashtra,2008-12-18,Hypermarket,44573,MGR0313,19.20831,77.385369
ST00495,Dmart Mumbai - Express 495,Mumbai,Mumbai City,Maharashtra,2013-10-10,Express,3079,MGR0003,19.042112,72.917912
ST00496,Dmart Navi Mumbai - Mini-mart 496,Navi Mumbai,Thane,Maharashtra,2014-04-22,Mini-mart,9503,MGR0386,19.023274,73.02124
ST00497,Dmart Beed - Mini-mart 497,Beed,Beed,Maharashtra,2018-06-22,Mini-mart,9375,MGR0330,19.054548,75.829238
ST00498,Dmart Amravati - Mini-mart 498,Amravati,Amravati,Maharashtra,2006-11-25,Mini-mart,9060,MGR0225,20.969397,77.819557
ST00499,Dmart Nashik - Express 499,Nashik,Nashik,Maharashtra,2016-06-08,Express,2230,MGR0235,19.917896,73.846754
ST00500,Dmart Jalgaon - Hypermarket 500,Jalgaon,Jalgaon,Maharashtra,2009-09-21,Hypermarket,46350,MGR0303,20.990427,75.619272
ST00501,Dmart Jalna - Mini-mart 501,Jalna,Jalna,Maharashtra,2016-08-27,Mini-mart,9465,MGR0287,19.851737,75.885849
ST00502,Dmart Latur - Mini-mart 502,Latur,Latur,Maharashtra,2014-12-17,Mini-mart,10176,MGR0283,18.48687,76.635802
ST00503,Dmart Dhule - Express 503,Dhule,Dhule,Maharashtra,2021-03-02,Express,3633,MGR0217,20.94666,74.778237
ST00504,Dmart Satara - Hypermarket 504,Satara,Satara,Maharashtra,2020-07-27,Hypermarket,55388,MGR0173,17.617874,73.962865
ST00505,Dmart Akola - Mini-mart 505,Akola,Akola,Maharashtra,2023-01-01,Mini-mart,10362,MGR0189,20.646501,77.04102
ST00506,Dmart Amravati - Hypermarket 506,Amravati,Amravati,Maharashtra,2020-02-07,Hypermarket,52836,MGR0122,20.999607,77.786656
ST00507,Dmart Chandrapur - Hypermarket 507,Chandrapur,Chandrapur,Maharashtra,2017-06-12,Hypermarket,56006,MGR0192,20.041124,79.234411
ST00508,Dmart Aurangabad (Chh. Sambhajinagar) - Express 508,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2010-05-04,Express,3436,MGR0208,19.842995,75.391157
ST00509,Dmart Palghar - Express 509,Palghar,Palghar,Maharashtra,2013-07-15,Express,3679,MGR0284,19.697529,72.830121
ST00510,Dmart Jalna - Express 510,Jalna,Jalna,Maharashtra,2019-11-01,Express,4342,MGR0193,19.894952,75.855484
ST00511,Dmart Nagpur - Hypermarket 511,Nagpur,Nagpur,Maharashtra,2021-06-08,Hypermarket,51668,MGR0129,21.127723,79.139417
ST00512,Dmart Latur - Express 512,Latur,Latur,Maharashtra,2005-10-17,Express,1757,MGR0317,18.393072,76.595996
ST00513,Dmart Akola - Express 513,Akola,Akola,Maharashtra,2007-06-21,Express,2866,MGR0311,20.667015,77.056821
ST00514,Dmart Thane - Express 514,Thane,Thane,Maharashtra,2009-01-13,Express,1803,MGR0399,19.277413,73.039356
ST00515,Dmart Amravati - Mini-mart 515,Amravati,Amravati,Maharashtra,2010-02-01,Mini-mart,12131,MGR0200,20.892608,77.849288
ST00516,Dmart Parbhani - Hypermarket 516,Parbhani,Parbhani,Maharashtra,2016-03-07,Hypermarket,25140,MGR0091,19.295368,76.732402
ST00517,Dmart Jalgaon - Express 517,Jalgaon,Jalgaon,Maharashtra,2015-09-12,Express,3608,MGR0146,20.953258,75.533893
ST00518,Dmart Amravati - Mini-mart 518,Amravati,Amravati,Maharashtra,2018-06-04,Mini-mart,8209,MGR0334,20.964351,77.789304
ST00519,Dmart Parbhani - Mini-mart 519,Parbhani,Parbhani,Maharashtra,2007-03-06,Mini-mart,14231,MGR0043,19.344823,76.775817
ST00520,Dmart Parbhani - Mini-mart 520,Parbhani,Parbhani,Maharashtra,2015-10-02,Mini-mart,8741,MGR0087,19.319127,76.765501
ST00521,Dmart Ratnagiri - Hypermarket 521,Ratnagiri,Ratnagiri,Maharashtra,2017-03-12,Hypermarket,34680,MGR0021,17.03534,73.276007
ST00522,Dmart Aurangabad (Chh. Sambhajinagar) - Hypermarket 522,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2019-04-26,Hypermarket,38626,MGR0084,19.84568,75.295804
ST00523,Dmart Parbhani - Hypermarket 523,Parbhani,Parbhani,Maharashtra,2021-06-19,Hypermarket,36117,MGR0351,19.199567,76.714028
ST00524,Dmart Raigad - Express 524,Raigad,Raigad,Maharashtra,2012-03-07,Express,3878,MGR0168,18.469595,73.122774
ST00525,Dmart Bhandara - Mini-mart 525,Bhandara,Bhandara,Maharashtra,2021-08-20,Mini-mart,13948,MGR0119,21.142136,79.698608
ST00526,Dmart Beed - Mini-mart 526,Beed,Beed,Maharashtra,2010-04-24,Mini-mart,14326,MGR0022,19.027157,75.707461
ST00527,Dmart Bhandara - Mini-mart 527,Bhandara,Bhandara,Maharashtra,2019-02-17,Mini-mart,6815,MGR0139,21.239166,79.670522
ST00528,Dmart Sangli - Hypermarket 528,Sangli,Sangli,Maharashtra,2016-02-22,Hypermarket,38349,MGR0217,16.892712,74.569274
ST00529,Dmart Amravati - Hypermarket 529,Amravati,Amravati,Maharashtra,2005-06-21,Hypermarket,35479,MGR0353,20.89645,77.791449
ST00530,Dmart Bhandara - Hypermarket 530,Bhandara,Bhandara,Maharashtra,2017-04-07,Hypermarket,48950,MGR0268,21.157046,79.689571
ST00531,Dmart Yavatmal - Express 531,Yavatmal,Yavatmal,Maharashtra,2015-10-24,Express,4972,MGR0341,20.441979,78.157243
ST00532,Dmart Latur - Express 532,Latur,Latur,Maharashtra,2008-08-16,Express,3163,MGR0206,18.464966,76.549418
ST00533,Dmart Osmanabad - Express 533,Osmanabad,Osmanabad,Maharashtra,2016-03-16,Express,4866,MGR0284,18.227107,76.111705
ST00534,Dmart Nashik - Mini-mart 534,Nashik,Nashik,Maharashtra,2022-03-20,Mini-mart,11940,MGR0390,19.958303,73.825758
ST00535,Dmart Palghar - Mini-mart 535,Palghar,Palghar,Maharashtra,2013-03-01,Mini-mart,11808,MGR0342,19.698621,72.699822
ST00536,Dmart Pune - Mini-mart 536,Pune,Pune,Maharashtra,2019-04-16,Mini-mart,13749,MGR0080,18.453977,73.858545
ST00537,Dmart Parbhani - Express 537,Parbhani,Parbhani,Maharashtra,2012-05-13,Express,3126,MGR0105,19.234903,76.828456
ST00538,Dmart Aurangabad (Chh. Sambhajinagar) - Express 538,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2012-02-09,Express,2644,MGR0100,19.805546,75.389705
ST00539,Dmart Nanded - Mini-mart 539,Nanded,Nanded,Maharashtra,2010-08-18,Mini-mart,8000,MGR0376,19.212102,77.349909
ST00540,Dmart Wardha - Express 540,Wardha,Wardha,Maharashtra,2014-09-17,Express,3219,MGR0032,20.786583,78.676093
ST00541,Dmart Wardha - Express 541,Wardha,Wardha,Maharashtra,2012-03-10,Express,4765,MGR0210,20.813757,78.675836
ST00542,Dmart Jalgaon - Mini-mart 542,Jalgaon,Jalgaon,Maharashtra,2005-03-19,Mini-mart,11585,MGR0130,20.931427,75.507163
ST00543,Dmart Pune - Mini-mart 543,Pune,Pune,Maharashtra,2014-10-18,Mini-mart,10896,MGR0166,18.484159,73.779193
ST00544,Dmart Solapur - Mini-mart 544,Solapur,Solapur,Maharashtra,2010-01-02,Mini-mart,10559,MGR0063,17.686476,75.927134
ST00545,Dmart Satara - Express 545,Satara,Satara,Maharashtra,2020-02-24,Express,3487,MGR0226,17.610355,74.007242
ST00546,Dmart Amravati - Mini-mart 546,Amravati,Amravati,Maharashtra,2007-09-22,Mini-mart,6708,MGR0336,20.980363,77.80004
ST00547,Dmart Pune - Hypermarket 547,Pune,Pune,Maharashtra,2011-07-08,Hypermarket,43842,MGR0109,18.492855,73.926397
ST00548,Dmart Ratnagiri - Mini-mart 548,Ratnagiri,Ratnagiri,Maharashtra,2019-05-16,Mini-mart,9807,MGR0188,16.960849,73.290377
ST00549,Dmart Yavatmal - Hypermarket 549,Yavatmal,Yavatmal,Maharashtra,2013-04-10,Hypermarket,48995,MGR0273,20.411636,78.14482
ST00550,Dmart Navi Mumbai - Express 550,Navi Mumbai,Thane,Maharashtra,2012-09-18,Express,3279,MGR0282,18.990803,72.995029
ST00551,Dmart Jalgaon - Mini-mart 551,Jalgaon,Jalgaon,Maharashtra,2021-05-12,Mini-mart,14440,MGR0241,20.962882,75.611287
ST00552,Dmart Pimpri-Chinchwad - Express 552,Pimpri-Chinchwad,Pune,Maharashtra,2005-06-22,Express,1785,MGR0012,18.657946,73.774694
ST00553,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 553,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2005-04-05,Mini-mart,8502,MGR0248,19.870927,75.322601
ST00554,Dmart Nanded - Hypermarket 554,Nanded,Nanded,Maharashtra,2016-12-18,Hypermarket,32129,MGR0165,19.058609,77.393469
ST00555,Dmart Pimpri-Chinchwad - Mini-mart 555,Pimpri-Chinchwad,Pune,Maharashtra,2014-11-13,Mini-mart,9212,MGR0285,18.62398,73.875611
ST00556,Dmart Aurangabad (Chh. Sambhajinagar) - Express 556,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2020-12-12,Express,4472,MGR0102,19.818993,75.36943
ST00557,Dmart Ahmednagar - Mini-mart 557,Ahmednagar,Ahmednagar,Maharashtra,2023-08-21,Mini-mart,13558,MGR0125,19.079211,74.690959
ST00558,Dmart Chandrapur - Hypermarket 558,Chandrapur,Chandrapur,Maharashtra,2019-09-07,Hypermarket,31730,MGR0212,19.941399,79.323059
ST00559,Dmart Pune - Express 559,Pune,Pune,Maharashtra,2018-10-05,Express,3414,MGR0205,18.516325,73.915169
ST00560,Dmart Amravati - Mini-mart 560,Amravati,Amravati,Maharashtra,2012-07-25,Mini-mart,7602,MGR0218,20.963074,77.76848
ST00561,Dmart Ahmednagar - Express 561,Ahmednagar,Ahmednagar,Maharashtra,2010-12-02,Express,2711,MGR0083,19.104809,74.755458
ST00562,Dmart Osmanabad - Hypermarket 562,Osmanabad,Osmanabad,Maharashtra,2017-07-22,Hypermarket,54002,MGR0234,18.187627,75.967664
ST00563,Dmart Satara - Mini-mart 563,Satara,Satara,Maharashtra,2010-08-11,Mini-mart,10036,MGR0199,17.615415,73.949987
